MAC_ID	datetime	channel	program_name
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T13:22:00.000+04:00	MBC IRAQ	Program 30228
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T13:32:00.000+04:00	MBC IRAQ	Program 30228
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T13:42:00.000+04:00	MBC IRAQ	Program 30228
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T13:52:00.000+04:00	MBC IRAQ	Program 30228
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T14:02:00.000+04:00	MBC IRAQ	Program 30026
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T14:12:00.000+04:00	MBC IRAQ	Program 30026
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T14:22:00.000+04:00	MBC IRAQ	Program 30026
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T14:32:00.000+04:00	MBC IRAQ	Program 30026
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T14:40:00.000+04:00	SAUDI CH For Sunnah HD	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T14:42:00.000+04:00	SAUDI CH For Sunnah HD	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T14:52:00.000+04:00	SAUDI CH For Sunnah HD	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T15:02:00.000+04:00	SAUDI CH For Sunnah HD	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T15:12:00.000+04:00	SAUDI CH For Sunnah HD	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T15:14:00.000+04:00	MBC1	Program 28164
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T15:22:00.000+04:00	MBC1	Program 28164
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T15:32:00.000+04:00	MBC1	Program 28164
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T15:42:00.000+04:00	MBC1	Program 28164
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T15:52:00.000+04:00	MBC1	Program 28164
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T15:59:00.000+04:00	MBC Drama	Program 30457
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T16:02:00.000+04:00	MBC Drama	Program 30458
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T16:12:00.000+04:00	MBC Drama	Program 30458
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T16:22:00.000+04:00	MBC Drama	Program 30458
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T16:32:00.000+04:00	MBC Drama	Program 30458
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T16:42:00.000+04:00	MBC Drama	Program 30458
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T16:52:00.000+04:00	MBC Drama	Program 30458
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T17:02:00.000+04:00	MBC Drama	Program 30459
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T17:12:00.000+04:00	MBC Drama	Program 30459
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T17:22:00.000+04:00	MBC Drama	Program 30459
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T17:32:00.000+04:00	MBC Drama	Program 30459
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T17:42:00.000+04:00	MBC Drama	Program 30459
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T17:52:00.000+04:00	MBC Drama	Program 30459
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T18:02:00.000+04:00	MBC Drama	Program 30460
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T18:12:00.000+04:00	MBC Drama	Program 30460
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T18:22:00.000+04:00	MBC Drama	Program 30460
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T18:32:00.000+04:00	MBC Drama	Program 30460
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T18:42:00.000+04:00	MBC Drama	Program 30460
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T18:52:00.000+04:00	MBC Drama	Program 30460
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T19:02:00.000+04:00	MBC Drama	Program 30460
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T19:12:00.000+04:00	MBC Drama	Program 30630
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T19:22:00.000+04:00	MBC Drama	Program 30630
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T19:32:00.000+04:00	MBC Drama	Program 30630
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T19:42:00.000+04:00	MBC Drama	Program 30630
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T19:49:00.000+04:00	MBC MAX	Program 13008
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T19:52:00.000+04:00	MBC Masr	Program 30751
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T19:53:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T20:02:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T20:12:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T20:22:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T20:32:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T20:42:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T20:52:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T21:02:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T21:12:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T21:22:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T21:32:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T21:42:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T21:52:00.000+04:00	Al Nahar Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T21:59:00.000+04:00	Nile Drama	
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:00:00.000+04:00	MBC1	Program 28008
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:02:00.000+04:00	MBC1	Program 28008
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:10:00.000+04:00	MBC Action	Program 30829
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:11:00.000+04:00	MBC+ Drama  HD	Program 33387
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:12:00.000+04:00	MBC+ Drama  HD	Program 33387
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:22:00.000+04:00	MBC+ Drama  HD	Program 33387
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:32:00.000+04:00	MBC+ Drama  HD	Program 33387
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:42:00.000+04:00	MBC+ Drama  HD	Program 33388
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:52:00.000+04:00	MBC+ Drama  HD	Program 33388
847a8a2ebff35d50d7ff8daf410a4f05	2024-01-07T22:55:00.000+04:00		
852489d2471301cbefc17a3ee8533dc8	2024-01-04T09:50:00.000+04:00		
852489d2471301cbefc17a3ee8533dc8	2024-01-04T18:32:00.000+04:00	GOBX Marhaba	
852489d2471301cbefc17a3ee8533dc8	2024-01-04T18:33:00.000+04:00	MBC Action	Program 30803
852489d2471301cbefc17a3ee8533dc8	2024-01-04T18:34:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T18:41:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T18:51:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T19:01:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T19:11:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T19:21:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T19:31:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T19:41:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T19:51:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T20:01:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T20:11:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T20:21:00.000+04:00	MBC2	Program 14563
852489d2471301cbefc17a3ee8533dc8	2024-01-04T20:31:00.000+04:00	MBC2	Program 14608
852489d2471301cbefc17a3ee8533dc8	2024-01-04T20:33:00.000+04:00	MBC MAX	Program 12948
852489d2471301cbefc17a3ee8533dc8	2024-01-04T20:41:00.000+04:00	MBC MAX	Program 12948
852489d2471301cbefc17a3ee8533dc8	2024-01-04T20:51:00.000+04:00	MBC MAX	Program 12948
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:01:00.000+04:00	MBC MAX	Program 12949
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:11:00.000+04:00	MBC MAX	Program 12949
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:21:00.000+04:00	MBC MAX	Program 12949
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:23:00.000+04:00	MBC MAX	Program 12949
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:26:00.000+04:00	MBC MAX	Program 12949
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:31:00.000+04:00	MBC MAX	Program 12949
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:33:00.000+04:00	MBC1	Program 27827
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:34:00.000+04:00	MBC3	Program 64948
852489d2471301cbefc17a3ee8533dc8	2024-01-04T21:41:00.000+04:00	MBC3	Program 64948
852489d2471301cbefc17a3ee8533dc8	2024-01-06T16:56:00.000+04:00	MBC4	Program 44248
852489d2471301cbefc17a3ee8533dc8	2024-01-06T16:58:00.000+04:00	MBC4	Program 44248
852489d2471301cbefc17a3ee8533dc8	2024-01-06T16:59:00.000+04:00	MBC3	Program 65163
852489d2471301cbefc17a3ee8533dc8	2024-01-06T17:08:00.000+04:00	MBC3	Program 65164
852489d2471301cbefc17a3ee8533dc8	2024-01-06T17:18:00.000+04:00	MBC3	Program 207
852489d2471301cbefc17a3ee8533dc8	2024-01-06T17:28:00.000+04:00	MBC3	Program 207
852489d2471301cbefc17a3ee8533dc8	2024-01-06T17:38:00.000+04:00	MBC3	Program 65166
852489d2471301cbefc17a3ee8533dc8	2024-01-06T17:48:00.000+04:00	MBC3	Program 208
852489d2471301cbefc17a3ee8533dc8	2024-01-06T17:58:00.000+04:00	MBC3	Program 208
852489d2471301cbefc17a3ee8533dc8	2024-01-06T18:08:00.000+04:00	MBC3	Program 65168
852489d2471301cbefc17a3ee8533dc8	2024-01-06T18:18:00.000+04:00	MBC3	Program 65168
852489d2471301cbefc17a3ee8533dc8	2024-01-06T18:28:00.000+04:00	MBC3	Program 65168
852489d2471301cbefc17a3ee8533dc8	2024-01-06T18:38:00.000+04:00	MBC3	Program 65169
852489d2471301cbefc17a3ee8533dc8	2024-01-06T18:48:00.000+04:00	MBC3	Program 209
852489d2471301cbefc17a3ee8533dc8	2024-01-06T18:58:00.000+04:00	MBC3	Program 209
852489d2471301cbefc17a3ee8533dc8	2024-01-06T19:08:00.000+04:00	MBC3	Program 65171
852489d2471301cbefc17a3ee8533dc8	2024-01-06T21:17:00.000+04:00	GOBX Marhaba	
852489d2471301cbefc17a3ee8533dc8	2024-01-06T21:18:00.000+04:00		
852489d2471301cbefc17a3ee8533dc8	2024-01-06T21:22:00.000+04:00	MBC2	
852489d2471301cbefc17a3ee8533dc8	2024-01-06T21:27:00.000+04:00	MBC2	Program 14603
852489d2471301cbefc17a3ee8533dc8	2024-01-06T21:37:00.000+04:00	MBC2	Program 14603
852489d2471301cbefc17a3ee8533dc8	2024-01-07T14:39:00.000+04:00	GOBX Marhaba	
852489d2471301cbefc17a3ee8533dc8	2024-01-07T14:42:00.000+04:00	MBC1	Program 28163
852489d2471301cbefc17a3ee8533dc8	2024-01-07T14:49:00.000+04:00	MBC1	Program 28163
852489d2471301cbefc17a3ee8533dc8	2024-01-07T14:59:00.000+04:00	MBC1	Program 28164
852489d2471301cbefc17a3ee8533dc8	2024-01-07T15:09:00.000+04:00	MBC1	Program 28164
852489d2471301cbefc17a3ee8533dc8	2024-01-07T15:19:00.000+04:00	MBC1	Program 28164
852489d2471301cbefc17a3ee8533dc8	2024-01-07T15:29:00.000+04:00	MBC1	Program 28164
852489d2471301cbefc17a3ee8533dc8	2024-01-07T15:39:00.000+04:00	MBC1	Program 28164
852489d2471301cbefc17a3ee8533dc8	2024-01-07T15:49:00.000+04:00	MBC1	Program 28164
852489d2471301cbefc17a3ee8533dc8	2024-01-07T15:59:00.000+04:00	MBC1	Program 28165
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:09:00.000+04:00	MBC1	Program 28165
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:19:00.000+04:00	MBC1	Program 28165
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:23:00.000+04:00	Al Hadath	
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:24:00.000+04:00	MBC4	Program 43997
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:29:00.000+04:00	MBC4	Program 43997
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:30:00.000+04:00	MBC1	Program 28165
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:31:00.000+04:00	MBC1	Program 28166
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:39:00.000+04:00	MBC1	Program 28166
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:49:00.000+04:00	MBC1	Program 28166
852489d2471301cbefc17a3ee8533dc8	2024-01-07T16:59:00.000+04:00	MBC1	Program 28166
852489d2471301cbefc17a3ee8533dc8	2024-01-07T17:09:00.000+04:00	MBC1	Program 28167
852489d2471301cbefc17a3ee8533dc8	2024-01-07T17:14:00.000+04:00	MBC1	Program 28167
852489d2471301cbefc17a3ee8533dc8	2024-01-07T17:18:00.000+04:00	MBC Drama	Program 30459
852489d2471301cbefc17a3ee8533dc8	2024-01-07T17:19:00.000+04:00	MBC Drama	Program 30459
852489d2471301cbefc17a3ee8533dc8	2024-01-07T17:29:00.000+04:00	MBC Drama	Program 30459
852489d2471301cbefc17a3ee8533dc8	2024-01-07T17:39:00.000+04:00	MBC Drama	Program 30459
852489d2471301cbefc17a3ee8533dc8	2024-01-07T17:49:00.000+04:00	MBC Drama	Program 30459
852489d2471301cbefc17a3ee8533dc8	2024-01-07T17:59:00.000+04:00	MBC Drama	Program 30459
852489d2471301cbefc17a3ee8533dc8	2024-01-07T18:09:00.000+04:00	MBC Drama	Program 30460
852489d2471301cbefc17a3ee8533dc8	2024-01-07T18:19:00.000+04:00	MBC Drama	Program 30460
852489d2471301cbefc17a3ee8533dc8	2024-01-07T18:20:00.000+04:00	MBC1	Program 28004
852489d2471301cbefc17a3ee8533dc8	2024-01-07T18:29:00.000+04:00	MBC1	Program 28004
852489d2471301cbefc17a3ee8533dc8	2024-01-07T18:39:00.000+04:00	MBC1	Program 28005
852489d2471301cbefc17a3ee8533dc8	2024-01-07T18:49:00.000+04:00	MBC1	Program 28005
852489d2471301cbefc17a3ee8533dc8	2024-01-07T18:50:00.000+04:00	MBC3	Program 65333
852489d2471301cbefc17a3ee8533dc8	2024-01-07T18:59:00.000+04:00	MBC3	Program 65333
852489d2471301cbefc17a3ee8533dc8	2024-01-07T19:09:00.000+04:00	MBC3	Program 65334
852489d2471301cbefc17a3ee8533dc8	2024-01-07T19:19:00.000+04:00	MBC3	Program 65334
852489d2471301cbefc17a3ee8533dc8	2024-01-07T19:29:00.000+04:00	MBC3	Program 65335
852489d2471301cbefc17a3ee8533dc8	2024-01-07T19:39:00.000+04:00	MBC3	Program 65335
852489d2471301cbefc17a3ee8533dc8	2024-01-07T19:49:00.000+04:00	MBC3	Program 65336
852489d2471301cbefc17a3ee8533dc8	2024-01-07T19:59:00.000+04:00	MBC3	Program 65337
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:09:00.000+04:00	MBC3	Program 65337
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:19:00.000+04:00	MBC3	Program 65338
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:25:00.000+04:00	MBC MAX	Program 13008
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:34:00.000+04:00	MBC Drama	Program 30462
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:35:00.000+04:00	MBC IRAQ	Program 30033
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:37:00.000+04:00	Dubai One	Program 4902
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:38:00.000+04:00	Dubai One	Program 4902
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:40:00.000+04:00	Dubai TV	Program 51107
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:44:00.000+04:00	KTV 1	Program 58521
852489d2471301cbefc17a3ee8533dc8	2024-01-07T20:45:00.000+04:00	Al Jadeed	
852489d2471301cbefc17a3ee8533dc8	2024-01-07T21:39:00.000+04:00	GOBX Marhaba	
852489d2471301cbefc17a3ee8533dc8	2024-01-07T21:42:00.000+04:00		
852489d2471301cbefc17a3ee8533dc8	2024-01-07T21:49:00.000+04:00	GOBX Marhaba	
852489d2471301cbefc17a3ee8533dc8	2024-01-07T21:59:00.000+04:00	GOBX Marhaba	
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:04:00.000+04:00	Qatar QBS Radio	
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:09:00.000+04:00	MBC3	Program 65345
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:12:00.000+04:00	MBC1	
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:18:00.000+04:00	MBC Drama	Program 30464
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:19:00.000+04:00	MBC Drama	Program 30464
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:24:00.000+04:00	MBC3	Program 65345
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:29:00.000+04:00	MBC3	Program 65346
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:33:00.000+04:00	MBC3	Program 65346
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:39:00.000+04:00	MBC3	Program 65346
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:49:00.000+04:00	MBC3	Program 65347
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:56:00.000+04:00	MBC2	Program 14618
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:57:00.000+04:00	MBC3	Program 65347
852489d2471301cbefc17a3ee8533dc8	2024-01-07T22:59:00.000+04:00	MBC3	Program 65348
852489d2471301cbefc17a3ee8533dc8	2024-01-07T23:09:00.000+04:00	MBC3	Program 65348
852489d2471301cbefc17a3ee8533dc8	2024-01-07T23:19:00.000+04:00	MBC3	Program 65349
852489d2471301cbefc17a3ee8533dc8	2024-01-07T23:29:00.000+04:00	MBC3	Program 65349
852489d2471301cbefc17a3ee8533dc8	2024-01-07T23:39:00.000+04:00	MBC3	Program 65350
852489d2471301cbefc17a3ee8533dc8	2024-01-07T23:49:00.000+04:00	MBC3	Program 65350
852489d2471301cbefc17a3ee8533dc8	2024-01-07T23:59:00.000+04:00	MBC3	Program 65351
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T00:04:00.000+04:00	MBC1 HD	Program 27718
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T00:13:00.000+04:00	MBC1 HD	Program 27718
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T00:24:00.000+04:00	MBC1 HD	Program 27718
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T00:33:00.000+04:00	MBC1 HD	Program 27718
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T00:45:00.000+04:00	MBC1 HD	Program 27718
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T00:54:00.000+04:00	MBC1 HD	Program 27718
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T01:03:00.000+04:00	MBC1 HD	Program 27719
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T01:04:00.000+04:00		
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T12:40:00.000+04:00		
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T12:47:00.000+04:00	GOBX Marhaba	
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T12:48:00.000+04:00	Al Arabiya HD	Program 24991
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T12:58:00.000+04:00	MBC Action HD	Program 30538
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T13:07:00.000+04:00	MBC+ Variety HD	Program 21681
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T13:08:00.000+04:00	SSC News HD	Program 24233
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T13:09:00.000+04:00	Al Arabiya HD	Program 24992
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T13:20:00.000+04:00	MBC Action HD	Program 30538
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T13:29:00.000+04:00	MBC Action HD	Program 30538
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T13:41:00.000+04:00	MBC Action HD	Program 30539
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T13:51:00.000+04:00	MBC Action HD	Program 30539
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T14:00:00.000+04:00	MBC Action HD	Program 30539
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T14:09:00.000+04:00	MBC Action HD	Program 30539
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T14:20:00.000+04:00	MBC Action HD	Program 30539
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T14:29:00.000+04:00	MBC Action HD	Program 30539
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T14:40:00.000+04:00	MBC Action HD	Program 30540
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T14:49:00.000+04:00	MBC Action HD	Program 30540
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T15:00:00.000+04:00	MBC Action HD	Program 30540
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T15:10:00.000+04:00	MBC Action HD	Program 30541
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T15:21:00.000+04:00	MBC Action HD	Program 30541
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T15:30:00.000+04:00	MBC Action HD	Program 30541
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T15:39:00.000+04:00	MBC Action HD	Program 30542
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T15:50:00.000+04:00	MBC Action HD	Program 30542
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T15:59:00.000+04:00	MBC Action HD	Program 30542
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T16:10:00.000+04:00	MBC Action HD	Program 30543
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T16:19:00.000+04:00	MBC Action HD	Program 30543
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T16:30:00.000+04:00	MBC Action HD	Program 30543
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T16:40:00.000+04:00	MBC Action HD	Program 30543
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T16:45:00.000+04:00		
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:03:00.000+04:00	MBC1	Program 27740
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:12:00.000+04:00	MBC1	Program 27740
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:16:00.000+04:00	Al Arabiya	Program 25001
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:17:00.000+04:00	MBC1 HD	Program 27740
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:20:00.000+04:00	MBC2 HD	Program 14518
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:23:00.000+04:00	Al Arabiya HD	Program 25001
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:24:00.000+04:00	MBC+ Variety HD	Program 21688
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:29:00.000+04:00	France 24 English HD	Program 9001
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:40:00.000+04:00	SBC HD	Program 17055
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:49:00.000+04:00	MBC Action HD	Program 30548
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T20:58:00.000+04:00	MBC Action HD	Program 30548
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T21:09:00.000+04:00	MBC Action HD	Program 30548
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T21:18:00.000+04:00	MBC Action HD	Program 30548
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T21:29:00.000+04:00	MBC Action HD	Program 30548
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T21:38:00.000+04:00	MBC Action HD	Program 30548
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T21:48:00.000+04:00	MBC Action HD	Program 30548
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T21:59:00.000+04:00	MBC Action HD	Program 30548
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T22:08:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T22:19:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T22:28:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T22:39:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T22:48:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T22:59:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T23:08:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T23:17:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T23:29:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T23:39:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T23:48:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-01T23:59:00.000+04:00	MBC Action HD	Program 30703
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-02T00:08:00.000+04:00	MBC Action HD	Program 30550
87cf2fb93c9b2b05b4e658580c2f376f	2024-01-02T00:18:00.000+04:00		
